STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND; SCHNEEHOEHE;eor
     4271;19510101;   5;   0.8;   1;   2;eor
     4271;19510102;   5;   0.0;   0;   3;eor
     4271;19510103;   5;   0.0;   1;   2;eor
     4271;19510104;   5;   0.4;   1;   2;eor
     4271;19510105;   5;   3.6;   1;   1;eor
     4271;19510106;   5;   8.6;   1;   0;eor
     4271;19510107;   5;   7.4;   1;   0;eor
     4271;19510108;   5;   1.1;   1;   0;eor
     4271;19510109;   5;   4.4;   1;   0;eor
     4271;19510110;   5;   2.8;   1;   0;eor
     4271;19510111;   5;   2.8;   1;   0;eor
     4271;19510112;   5;   0.0;   1;   0;eor
     4271;19510113;   5;   0.0;   1;   0;eor
     4271;19510114;   5;   1.2;   1;   0;eor
     4271;19510115;   5;   0.3;   1;   0;eor
     4271;19510116;   5;   0.0;   0;   0;eor
     4271;19510117;   5;   8.6;   1;   0;eor
     4271;19510118;   5;   1.2;   1;   0;eor
     4271;19510119;   5;   0.6;   1;   0;eor
     4271;19510120;   5;   0.0;   0;   0;eor
     4271;19510121;   5;   0.0;   0;   0;eor
     4271;19510122;   5;   1.6;   1;   0;eor
     4271;19510123;   5;   2.1;   1;   1;eor
     4271;19510124;   5;   0.0;   0;   0;eor
     4271;19510125;   5;   0.0;   0;   0;eor
     4271;19510126;   5;   5.5;   1;   0;eor
     4271;19510127;   5;   0.0;   0;   4;eor
     4271;19510128;   5;   0.0;   0;   4;eor
     4271;19510129;   5;   0.0;   1;   4;eor
     4271;19510130;   5;   0.0;   0;   4;eor
     4271;19510131;   5;   0.2;   1;   3;eor
     4271;19510201;   5;   0.0;   0;   3;eor
     4271;19510202;   5;   0.0;   1;   3;eor
     4271;19510203;   5;   0.0;   1;   3;eor
     4271;19510204;   5;   0.0;   0;   2;eor
     4271;19510205;   5;   0.6;   1;   2;eor
     4271;19510206;   5;   0.0;   0;   4;eor
     4271;19510207;   5;   0.0;   0;   4;eor
     4271;19510208;   5;   0.0;   0;   3;eor
     4271;19510209;   5;   0.0;   1;   0;eor
     4271;19510210;   5;   0.0;   0;   0;eor
     4271;19510211;   5;   0.0;   0;   0;eor
     4271;19510212;   5;   0.7;   1;   0;eor
     4271;19510213;   5;   0.0;   1;   0;eor
     4271;19510214;   5;  10.6;   1;   0;eor
     4271;19510215;   5;   1.2;   1;   6;eor
     4271;19510216;   5;   0.0;   1;   7;eor
     4271;19510217;   5;   5.8;   1;   6;eor
     4271;19510218;   5;   3.1;   1;   0;eor
     4271;19510219;   5;   0.5;   1;   0;eor
     4271;19510220;   5;   0.6;   1;   0;eor
     4271;19510221;   5;   1.3;   1;   0;eor
     4271;19510222;   5;   0.0;   0;   0;eor
     4271;19510223;   5;   1.4;   1;   0;eor
     4271;19510224;   5;   0.0;   0;   0;eor
     4271;19510225;   5;   0.0;   0;   0;eor
     4271;19510226;   5;   0.2;   1;   0;eor
     4271;19510227;   5;   1.3;   1;   0;eor
     4271;19510228;   5;   0.0;   1;   0;eor
     4271;19510301;   5;   0.1;   1;   0;eor
     4271;19510302;   5;   0.0;   1;   0;eor
     4271;19510303;   5;   0.0;   0;   0;eor
     4271;19510304;   5;   0.0;   0;   0;eor
     4271;19510305;   5;   0.0;   0;   0;eor
     4271;19510306;   5;   0.0;   0;   0;eor
     4271;19510307;   5;   0.0;   0;   0;eor
     4271;19510308;   5;   0.0;   1;   0;eor
     4271;19510309;   5;   0.0;   0;   0;eor
     4271;19510310;   5;   0.0;   1;   0;eor
     4271;19510311;   5;   0.0;   1;   0;eor
     4271;19510312;   5;   2.5;   1;   0;eor
     4271;19510313;   5;   0.5;   1;   0;eor
     4271;19510314;   5;   0.5;   1;   0;eor
     4271;19510315;   5;   0.1;   1;   0;eor
     4271;19510316;   5;   0.0;   0;   0;eor
     4271;19510317;   5;  16.6;   1;   0;eor
     4271;19510318;   5;  11.0;   1;   0;eor
     4271;19510319;   5;   0.0;   1;   0;eor
     4271;19510320;   5;   0.0;   1;   0;eor
     4271;19510321;   5;   0.0;   0;   0;eor
     4271;19510322;   5;  14.2;   1;   0;eor
     4271;19510323;   5;   8.6;   1;   0;eor
     4271;19510324;   5;   0.2;   1;   0;eor
     4271;19510325;   5;   0.2;   1;   0;eor
     4271;19510326;   5;   4.5;   1;   0;eor
     4271;19510327;   5;  23.9;   1;   1;eor
     4271;19510328;   5;   1.2;   1;  18;eor
     4271;19510329;   5;   0.0;   0;   5;eor
     4271;19510330;   5;   0.0;   1;   0;eor
     4271;19510331;   5;   0.0;   1;   0;eor
     4271;19510401;   5;   0.0;   1;   0;eor
     4271;19510402;   5;   0.0;   1;   0;eor
     4271;19510403;   5;   0.0;   1;   0;eor
     4271;19510404;   5;   2.0;   1;   0;eor
     4271;19510405;   5;   0.0;   0;   0;eor
     4271;19510406;   5;   0.3;   1;   0;eor
     4271;19510407;   5;   2.9;   1;   0;eor
     4271;19510408;   5;   0.0;   1;   0;eor
     4271;19510409;   5;   4.6;   1;   0;eor
     4271;19510410;   5;   4.1;   1;   0;eor
     4271;19510411;   5;   1.5;   1;   0;eor
     4271;19510412;   5;   0.0;   1;   0;eor
     4271;19510413;   5;   1.1;   1;   0;eor
     4271;19510414;   5;   0.9;   1;   0;eor
     4271;19510415;   5;   0.0;   0;   0;eor
     4271;19510416;   5;   3.2;   1;   0;eor
     4271;19510417;   5;   0.0;   1;   0;eor
     4271;19510418;   5;   0.0;   0;   0;eor
     4271;19510419;   5;   0.0;   0;   0;eor
     4271;19510420;   5;   0.0;   0;   0;eor
     4271;19510421;   5;   0.0;   1;   0;eor
     4271;19510422;   5;   0.0;   0;   0;eor
     4271;19510423;   5;   0.0;   0;   0;eor
     4271;19510424;   5;   0.0;   0;   0;eor
     4271;19510425;   5;   0.0;   0;   0;eor
     4271;19510426;   5;   0.0;   0;   0;eor
     4271;19510427;   5;   1.0;   1;   0;eor
     4271;19510428;   5;   0.8;   1;   0;eor
     4271;19510429;   5;   9.6;   1;   0;eor
     4271;19510430;   5;   8.9;   1;   0;eor
     4271;19510501;   5;   0.0;   0;   0;eor
     4271;19510502;   5;   0.0;   0;   0;eor
     4271;19510503;   5;   0.0;   0;   0;eor
     4271;19510504;   5;   0.0;   0;   0;eor
     4271;19510505;   5;   2.8;   1;   0;eor
     4271;19510506;   5;   0.0;   1;   0;eor
     4271;19510507;   5;   0.4;   1;   0;eor
     4271;19510508;   5;   2.0;   1;   0;eor
     4271;19510509;   5;   1.2;   1;   0;eor
     4271;19510510;   5;   0.0;   0;   0;eor
     4271;19510511;   5;   0.0;   0;   0;eor
     4271;19510512;   5;   0.0;   0;   0;eor
     4271;19510513;   5;   0.1;   1;   0;eor
     4271;19510514;   5;   0.0;   1;   0;eor
     4271;19510515;   5;   1.0;   1;   0;eor
     4271;19510516;   5;   0.0;   1;   0;eor
     4271;19510517;   5;   0.0;   0;   0;eor
     4271;19510518;   5;   0.0;   0;   0;eor
     4271;19510519;   5;   0.0;   0;   0;eor
     4271;19510520;   5;   0.0;   0;   0;eor
     4271;19510521;   5;   0.5;   1;   0;eor
     4271;19510522;   5;   2.5;   1;   0;eor
     4271;19510523;   5;   4.0;   1;   0;eor
     4271;19510524;   5;   0.0;   0;   0;eor
     4271;19510525;   5;   0.0;   0;   0;eor
     4271;19510526;   5;   0.0;   1;   0;eor
     4271;19510527;   5;  33.3;   1;   0;eor
     4271;19510528;   5;   3.0;   1;   0;eor
     4271;19510529;   5;   0.0;   1;   0;eor
     4271;19510530;   5;   0.0;   0;   0;eor
     4271;19510531;   5;   0.0;   0;   0;eor
     4271;19510601;   5;   0.0;   0;   0;eor
     4271;19510602;   5;   0.0;   0;   0;eor
     4271;19510603;   5;   0.0;   0;   0;eor
     4271;19510604;   5;   0.0;   0;   0;eor
     4271;19510605;   5;   0.0;   0;   0;eor
     4271;19510606;   5;   0.0;   0;   0;eor
     4271;19510607;   5;   0.0;   0;   0;eor
     4271;19510608;   5;   0.0;   0;   0;eor
     4271;19510609;   5;   0.0;   0;   0;eor
     4271;19510610;   5;   2.2;   1;   0;eor
     4271;19510611;   5;   0.0;   0;   0;eor
     4271;19510612;   5;  13.3;   1;   0;eor
     4271;19510613;   5;   0.0;   1;   0;eor
     4271;19510614;   5;   0.9;   1;   0;eor
     4271;19510615;   5;   3.4;   1;   0;eor
     4271;19510616;   5;   0.0;   0;   0;eor
     4271;19510617;   5;   0.5;   1;   0;eor
     4271;19510618;   5;  15.8;   1;   0;eor
     4271;19510619;   5;   2.0;   1;   0;eor
     4271;19510620;   5;   0.0;   0;   0;eor
     4271;19510621;   5;   0.0;   0;   0;eor
     4271;19510622;   5;   0.0;   1;   0;eor
     4271;19510623;   5;   0.0;   1;   0;eor
     4271;19510624;   5;   0.0;   0;   0;eor
     4271;19510625;   5;   0.0;   0;   0;eor
     4271;19510626;   5;   5.4;   1;   0;eor
     4271;19510627;   5;   1.1;   1;   0;eor
     4271;19510628;   5;   0.5;   1;   0;eor
     4271;19510629;   5;   0.0;   0;   0;eor
     4271;19510630;   5;   0.0;   0;   0;eor
     4271;19510701;   5;   0.0;   0;   0;eor
     4271;19510702;   5;   0.0;   1;   0;eor
     4271;19510703;   5;   4.3;   1;   0;eor
     4271;19510704;   5;   3.3;   1;   0;eor
     4271;19510705;   5;   0.0;   0;   0;eor
     4271;19510706;   5;   5.5;   1;   0;eor
     4271;19510707;   5;   0.0;   0;   0;eor
     4271;19510708;   5;   1.3;   1;   0;eor
     4271;19510709;   5;   0.1;   1;   0;eor
     4271;19510710;   5;   3.6;   1;   0;eor
     4271;19510711;   5;   9.5;   1;   0;eor
     4271;19510712;   5;   0.0;   0;   0;eor
     4271;19510713;   5;   6.4;   1;   0;eor
     4271;19510714;   5;   0.8;   1;   0;eor
     4271;19510715;   5;   4.2;   1;   0;eor
     4271;19510716;   5;   0.0;   0;   0;eor
     4271;19510717;   5;   0.0;   1;   0;eor
     4271;19510718;   5;   0.8;   1;   0;eor
     4271;19510719;   5;   0.0;   1;   0;eor
     4271;19510720;   5;   0.0;   1;   0;eor
     4271;19510721;   5;   0.0;   0;   0;eor
     4271;19510722;   5;   0.0;   0;   0;eor
     4271;19510723;   5;   3.8;   1;   0;eor
     4271;19510724;   5;   0.9;   1;   0;eor
     4271;19510725;   5;   0.3;   1;   0;eor
     4271;19510726;   5;   0.0;   0;   0;eor
     4271;19510727;   5;   0.0;   0;   0;eor
     4271;19510728;   5;   0.5;   1;   0;eor
     4271;19510729;   5;   0.0;   0;   0;eor
     4271;19510730;   5;   0.0;   0;   0;eor
     4271;19510731;   5;   5.6;   1;   0;eor
     4271;19510801;   5;   1.1;   1;   0;eor
     4271;19510802;   5;   5.3;   1;   0;eor
     4271;19510803;   5;   0.0;   0;   0;eor
     4271;19510804;   5;   3.7;   1;   0;eor
     4271;19510805;   5;   0.0;   0;   0;eor
     4271;19510806;   5;   0.0;   0;   0;eor
     4271;19510807;   5;   0.6;   1;   0;eor
     4271;19510808;   5;  30.4;   1;   0;eor
     4271;19510809;   5;   9.9;   1;   0;eor
     4271;19510810;   5;   1.6;   1;   0;eor
     4271;19510811;   5;   0.0;   0;   0;eor
     4271;19510812;   5;   1.8;   1;   0;eor
     4271;19510813;   5;   0.0;   0;   0;eor
     4271;19510814;   5;   0.0;   1;   0;eor
     4271;19510815;   5;   0.0;   0;   0;eor
     4271;19510816;   5;   0.0;   0;   0;eor
     4271;19510817;   5;   0.0;   1;   0;eor
     4271;19510818;   5;   0.0;   0;   0;eor
     4271;19510819;   5;   0.0;   0;   0;eor
     4271;19510820;   5;   2.7;   1;   0;eor
     4271;19510821;   5;   3.5;   1;   0;eor
     4271;19510822;   5;   3.1;   1;   0;eor
     4271;19510823;   5;   0.0;   0;   0;eor
     4271;19510824;   5;   0.0;   0;   0;eor
     4271;19510825;   5;   0.0;   0;   0;eor
     4271;19510826;   5;   0.3;   1;   0;eor
     4271;19510827;   5;   0.0;   0;   0;eor
     4271;19510828;   5;   0.0;   1;   0;eor
     4271;19510829;   5;   0.1;   1;   0;eor
     4271;19510830;   5;   0.0;   0;   0;eor
     4271;19510831;   5;  30.3;   1;   0;eor
     4271;19510901;   5;   1.7;   1;   0;eor
     4271;19510902;   5;   0.2;   1;   0;eor
     4271;19510903;   5;   5.1;   1;   0;eor
     4271;19510904;   5;   0.0;   0;   0;eor
     4271;19510905;   5;   0.0;   0;   0;eor
     4271;19510906;   5;   0.0;   0;   0;eor
     4271;19510907;   5;   0.0;   0;   0;eor
     4271;19510908;   5;   0.0;   0;   0;eor
     4271;19510909;   5;   0.0;   0;   0;eor
     4271;19510910;   5;   0.0;   0;   0;eor
     4271;19510911;   5;   0.3;   1;   0;eor
     4271;19510912;   5;   0.0;   0;   0;eor
     4271;19510913;   5;   0.0;   1;   0;eor
     4271;19510914;   5;   9.6;   1;   0;eor
     4271;19510915;   5;   0.2;   1;   0;eor
     4271;19510916;   5;   2.2;   1;   0;eor
     4271;19510917;   5;   5.0;   1;   0;eor
     4271;19510918;   5;   9.9;   1;   0;eor
     4271;19510919;   5;   0.0;   1;   0;eor
     4271;19510920;   5;   1.0;   1;   0;eor
     4271;19510921;   5;   0.0;   1;   0;eor
     4271;19510922;   5;   0.8;   1;   0;eor
     4271;19510923;   5;   0.0;   0;   0;eor
     4271;19510924;   5;  15.5;   1;   0;eor
     4271;19510925;   5;   0.0;   0;   0;eor
     4271;19510926;   5;   5.6;   1;   0;eor
     4271;19510927;   5;   0.1;   1;   0;eor
     4271;19510928;   5;   0.1;   1;   0;eor
     4271;19510929;   5;   0.0;   1;   0;eor
     4271;19510930;   5;   0.0;   1;   0;eor
     4271;19511001;   5;   0.0;   0;   0;eor
     4271;19511002;   5;   0.0;   0;   0;eor
     4271;19511003;   5;   0.0;   1;   0;eor
     4271;19511004;   5;   0.0;   1;   0;eor
     4271;19511005;   5;   0.0;   1;   0;eor
     4271;19511006;   5;   0.0;   0;   0;eor
     4271;19511007;   5;   0.0;   0;   0;eor
     4271;19511008;   5;   0.0;   0;   0;eor
     4271;19511009;   5;   0.0;   0;   0;eor
     4271;19511010;   5;   0.0;   0;   0;eor
     4271;19511011;   5;   0.0;   0;   0;eor
     4271;19511012;   5;   0.0;   0;   0;eor
     4271;19511013;   5;   0.0;   0;   0;eor
     4271;19511014;   5;   0.0;   0;   0;eor
     4271;19511015;   5;   0.0;   0;   0;eor
     4271;19511016;   5;   0.0;   0;   0;eor
     4271;19511017;   5;   0.0;   1;   0;eor
     4271;19511018;   5;   0.0;   0;   0;eor
     4271;19511019;   5;   0.0;   0;   0;eor
     4271;19511020;   5;   0.0;   0;   0;eor
     4271;19511021;   5;   0.0;   0;   0;eor
     4271;19511022;   5;   0.9;   1;   0;eor
     4271;19511023;   5;   0.0;   0;   0;eor
     4271;19511024;   5;   0.0;   0;   0;eor
     4271;19511025;   5;   0.0;   0;   0;eor
     4271;19511026;   5;   0.0;   0;   0;eor
     4271;19511027;   5;   0.0;   0;   0;eor
     4271;19511028;   5;   0.0;   0;   0;eor
     4271;19511029;   5;   0.0;   0;   0;eor
     4271;19511030;   5;   1.0;   1;   0;eor
     4271;19511031;   5;   5.9;   1;   0;eor
     4271;19511101;   5;   0.0;   0;   0;eor
     4271;19511102;   5;   0.0;   0;   0;eor
     4271;19511103;   5;   4.1;   1;   0;eor
     4271;19511104;   5;   0.0;   0;   0;eor
     4271;19511105;   5;   0.0;   0;   0;eor
     4271;19511106;   5;   0.5;   1;   0;eor
     4271;19511107;   5;   0.8;   1;   0;eor
     4271;19511108;   5;   0.0;   1;   0;eor
     4271;19511109;   5;   0.0;   1;   0;eor
     4271;19511110;   5;   0.0;   1;   0;eor
     4271;19511111;   5;   1.6;   1;   0;eor
     4271;19511112;   5;  18.0;   1;   0;eor
     4271;19511113;   5;   0.3;   1;   0;eor
     4271;19511114;   5;   4.9;   1;   0;eor
     4271;19511115;   5;   2.2;   1;   0;eor
     4271;19511116;   5;   5.8;   1;   0;eor
     4271;19511117;   5;   0.2;   1;   0;eor
     4271;19511118;   5;   0.0;   0;   0;eor
     4271;19511119;   5;   1.8;   1;   0;eor
     4271;19511120;   5;   0.0;   0;   0;eor
     4271;19511121;   5;   0.5;   1;   0;eor
     4271;19511122;   5;   0.0;   1;   0;eor
     4271;19511123;   5;   0.1;   1;   0;eor
     4271;19511124;   5;  22.7;   1;   0;eor
     4271;19511125;   5;   0.7;   1;   0;eor
     4271;19511126;   5;   2.0;   1;   0;eor
     4271;19511127;   5;   8.0;   1;   0;eor
     4271;19511128;   5;  18.0;   1;   0;eor
     4271;19511129;   5;  11.1;   1;   0;eor
     4271;19511130;   5;   0.3;   1;   0;eor
     4271;19511201;   5;   5.8;   1;   0;eor
     4271;19511202;   5;   0.3;   1;   0;eor
     4271;19511203;   5;   2.7;   1;   0;eor
     4271;19511204;   5;   5.7;   1;   0;eor
     4271;19511205;   5;   4.1;   1;   0;eor
     4271;19511206;   5;   4.1;   1;   0;eor
     4271;19511207;   5;   1.3;   1;   0;eor
     4271;19511208;   5;   0.2;   1;   0;eor
     4271;19511209;   5;   4.7;   1;   0;eor
     4271;19511210;   5;   1.3;   1;   0;eor
     4271;19511211;   5;   0.0;   0;   0;eor
     4271;19511212;   5;   0.0;   1;   0;eor
     4271;19511213;   5;   0.0;   1;   0;eor
     4271;19511214;   5;   0.0;   1;   0;eor
     4271;19511215;   5;   0.0;   1;   0;eor
     4271;19511216;   5;   0.0;   0;   0;eor
     4271;19511217;   5;   2.2;   1;   0;eor
     4271;19511218;   5;   0.2;   1;   0;eor
     4271;19511219;   5;   0.0;   1;   0;eor
     4271;19511220;   5;   0.0;   0;   0;eor
     4271;19511221;   5;   0.1;   1;   0;eor
     4271;19511222;   5;   0.1;   1;   0;eor
     4271;19511223;   5;   0.1;   1;   0;eor
     4271;19511224;   5;   0.0;   1;   0;eor
     4271;19511225;   5;   1.8;   1;   0;eor
     4271;19511226;   5;   2.8;   1;   0;eor
     4271;19511227;   5;   0.8;   1;   0;eor
     4271;19511228;   5;   0.1;   1;   0;eor
     4271;19511229;   5;   0.0;   0;   0;eor
     4271;19511230;   5;   0.8;   1;   0;eor
     4271;19511231;   5;   0.0;   0;   0;eor
     4271;19520101;   5;   4.2;   1;   0;eor
     4271;19520102;   5;   4.3;   1;   0;eor
     4271;19520103;   5;   0.0;   1;   0;eor
     4271;19520104;   5;   0.2;   1;   0;eor
     4271;19520105;   5;   0.0;   1;   0;eor
     4271;19520106;   5;   0.3;   1;   0;eor
     4271;19520107;   5;   0.0;   1;   0;eor
     4271;19520108;   5;   0.7;   1;   0;eor
     4271;19520109;   5;   2.3;   1;   0;eor
     4271;19520110;   5;   3.7;   1;   0;eor
     4271;19520111;   5;   0.6;   1;   0;eor
     4271;19520112;   5;   0.0;   0;   0;eor
     4271;19520113;   5;   0.8;   1;   0;eor
     4271;19520114;   5;   2.0;   1;   1;eor
     4271;19520115;   5;   0.5;   1;   0;eor
     4271;19520116;   5;   1.2;   1;   0;eor
     4271;19520117;   5;   3.8;   1;   0;eor
     4271;19520118;   5;   0.0;   0;   0;eor
     4271;19520119;   5;   5.7;   1;   0;eor
     4271;19520120;   5;   2.1;   1;   0;eor
     4271;19520121;   5;   0.5;   1;   0;eor
     4271;19520122;   5;   0.0;   0;   0;eor
     4271;19520123;   5;   0.0;   0;   0;eor
     4271;19520124;   5;   0.0;   0;   0;eor
     4271;19520125;   5;   0.0;   1;   0;eor
     4271;19520126;   5;   0.0;   0;   0;eor
     4271;19520127;   5;   0.4;   1;   0;eor
     4271;19520128;   5;   0.1;   1;   2;eor
     4271;19520129;   5;   1.1;   1;   2;eor
     4271;19520130;   5;   0.8;   1;   4;eor
     4271;19520131;   5;   2.0;   1;   0;eor
     4271;19520201;   5;   0.5;   1;   0;eor
     4271;19520202;   5;   0.1;   1;   0;eor
     4271;19520203;   5;   0.0;   1;   0;eor
     4271;19520204;   5;   0.0;   1;   0;eor
     4271;19520205;   5;   0.0;   0;   0;eor
     4271;19520206;   5;   1.2;   1;   0;eor
     4271;19520207;   5;   1.3;   1;   0;eor
     4271;19520208;   5;   2.2;   1;   0;eor
     4271;19520209;   5;   0.0;   0;   0;eor
     4271;19520210;   5;   4.0;   1;   0;eor
     4271;19520211;   5;   0.0;   1;   7;eor
     4271;19520212;   5;   0.1;   1;   4;eor
     4271;19520213;   5;   0.0;   1;   2;eor
     4271;19520214;   5;   0.0;   1;   2;eor
     4271;19520215;   5;   0.0;   0;   1;eor
     4271;19520216;   5;   0.0;   1;   0;eor
     4271;19520217;   5;   0.0;   0;   0;eor
     4271;19520218;   5;   0.7;   1;   0;eor
     4271;19520219;   5;   2.6;   1;   2;eor
     4271;19520220;   5;   0.5;   1;   0;eor
     4271;19520221;   5;   1.2;   1;   0;eor
     4271;19520222;   5;   1.9;   1;   0;eor
     4271;19520223;   5;   1.4;   1;   0;eor
     4271;19520224;   5;   0.2;   1;   0;eor
     4271;19520225;   5;   0.0;   1;   0;eor
     4271;19520226;   5;   0.1;   1;   0;eor
     4271;19520227;   5;   0.1;   1;   0;eor
     4271;19520228;   5;   0.0;   1;   0;eor
     4271;19520229;   5;   1.2;   1;   0;eor
     4271;19520301;   5;   0.5;   1;   0;eor
     4271;19520302;   5;  14.2;   1;   1;eor
     4271;19520303;   5;   1.1;   1;   0;eor
     4271;19520304;   5;   0.0;   0;   0;eor
     4271;19520305;   5;   0.0;   0;   0;eor
     4271;19520306;   5;   0.0;   0;   0;eor
     4271;19520307;   5;   0.0;   0;   0;eor
     4271;19520308;   5;   0.0;   0;   0;eor
     4271;19520309;   5;   0.0;   0;   0;eor
     4271;19520310;   5;   0.0;   1;   0;eor
     4271;19520311;   5;   1.3;   1;   0;eor
     4271;19520312;   5;   0.2;   1;   0;eor
     4271;19520313;   5;   0.0;   0;   0;eor
     4271;19520314;   5;   0.0;   0;   0;eor
     4271;19520315;   5;   0.0;   0;   0;eor
     4271;19520316;   5;   0.0;   0;   0;eor
     4271;19520317;   5;   0.0;   0;   0;eor
     4271;19520318;   5;   0.0;   0;   0;eor
     4271;19520319;   5;   0.0;   0;   0;eor
     4271;19520320;   5;   0.0;   0;   0;eor
     4271;19520321;   5;   0.0;   0;   0;eor
     4271;19520322;   5;   5.7;   1;   0;eor
     4271;19520323;   5;   0.5;   1;   3;eor
     4271;19520324;   5;   0.0;   0;   0;eor
     4271;19520325;   5;   0.0;   1;   0;eor
     4271;19520326;   5;   0.0;   1;   0;eor
     4271;19520327;   5;   2.1;   1;   0;eor
     4271;19520328;   5;   0.0;   1;   0;eor
     4271;19520329;   5;   0.0;   0;   0;eor
     4271;19520330;   5;   4.0;   1;   0;eor
     4271;19520331;   5;   3.2;   1;   3;eor
     4271;19520401;   5;   0.0;   0;   4;eor
     4271;19520402;   5;   0.0;   0;   1;eor
     4271;19520403;   5;   0.0;   0;   0;eor
     4271;19520404;   5;   0.0;   0;   0;eor
     4271;19520405;   5;   0.0;   0;   0;eor
     4271;19520406;   5;   0.3;   1;   0;eor
     4271;19520407;   5;   6.9;   1;   0;eor
     4271;19520408;   5;   0.3;   1;   0;eor
     4271;19520409;   5;   0.0;   0;   0;eor
     4271;19520410;   5;   0.0;   0;   0;eor
     4271;19520411;   5;   0.0;   0;   0;eor
     4271;19520412;   5;   0.0;   0;   0;eor
     4271;19520413;   5;   0.0;   0;   0;eor
     4271;19520414;   5;   0.0;   0;   0;eor
     4271;19520415;   5;   0.0;   0;   0;eor
     4271;19520416;   5;   0.0;   0;   0;eor
     4271;19520417;   5;   0.0;   0;   0;eor
     4271;19520418;   5;   0.0;   0;   0;eor
     4271;19520419;   5;   0.0;   0;   0;eor
     4271;19520420;   5;   1.1;   1;   0;eor
     4271;19520421;   5;   0.0;   0;   0;eor
     4271;19520422;   5;   2.0;   1;   0;eor
     4271;19520423;   5;   0.1;   1;   0;eor
     4271;19520424;   5;   0.0;   0;   0;eor
     4271;19520425;   5;   0.0;   0;   0;eor
     4271;19520426;   5;   0.0;   0;   0;eor
     4271;19520427;   5;   0.2;   1;   0;eor
     4271;19520428;   5;   5.9;   1;   0;eor
     4271;19520429;   5;   0.0;   1;   0;eor
     4271;19520430;   5;   0.0;   0;   0;eor
     4271;19520501;   5;   0.0;   0;   0;eor
     4271;19520502;   5;   0.0;   0;   0;eor
     4271;19520503;   5;   0.0;   0;   0;eor
     4271;19520504;   5;  10.5;   1;   0;eor
     4271;19520505;   5;   7.4;   1;   0;eor
     4271;19520506;   5;   0.0;   0;   0;eor
     4271;19520507;   5;   0.0;   1;   0;eor
     4271;19520508;   5;   0.0;   1;   0;eor
     4271;19520509;   5;   2.1;   1;   0;eor
     4271;19520510;   5;   0.9;   1;   0;eor
     4271;19520511;   5;   0.0;   0;   0;eor
     4271;19520512;   5;  42.2;   1;   0;eor
     4271;19520513;   5;   2.6;   1;   0;eor
     4271;19520514;   5;   1.0;   1;   0;eor
     4271;19520515;   5;   3.8;   1;   0;eor
     4271;19520516;   5;   0.6;   1;   0;eor
     4271;19520517;   5;   0.0;   0;   0;eor
     4271;19520518;   5;   0.0;   0;   0;eor
     4271;19520519;   5;   0.0;   0;   0;eor
     4271;19520520;   5;   0.0;   0;   0;eor
     4271;19520521;   5;   0.0;   0;   0;eor
     4271;19520522;   5;   0.0;   1;   0;eor
     4271;19520523;   5;   0.0;   0;   0;eor
     4271;19520524;   5;   0.0;   0;   0;eor
     4271;19520525;   5;   0.0;   1;   0;eor
     4271;19520526;   5;   0.0;   1;   0;eor
     4271;19520527;   5;   0.0;   1;   0;eor
     4271;19520528;   5;   4.6;   1;   0;eor
     4271;19520529;   5;   4.1;   1;   0;eor
     4271;19520530;   5;   1.6;   1;   0;eor
     4271;19520531;   5;   3.1;   1;   0;eor
     4271;19520601;   5;   1.4;   1;   0;eor
     4271;19520602;   5;   1.6;   1;   0;eor
     4271;19520603;   5;   1.4;   1;   0;eor
     4271;19520604;   5;   0.0;   0;   0;eor
     4271;19520605;   5;   0.0;   0;   0;eor
     4271;19520606;   5;   2.2;   1;   0;eor
     4271;19520607;   5;   0.4;   1;   0;eor
     4271;19520608;   5;   0.0;   1;   0;eor
     4271;19520609;   5;   0.0;   1;   0;eor
     4271;19520610;   5;   8.4;   1;   0;eor
     4271;19520611;   5;   1.5;   1;   0;eor
     4271;19520612;   5;   0.0;   0;   0;eor
     4271;19520613;   5;   0.0;   0;   0;eor
     4271;19520614;   5;   5.0;   1;   0;eor
     4271;19520615;   5;   3.2;   1;   0;eor
     4271;19520616;   5;   0.1;   1;   0;eor
     4271;19520617;   5;   0.0;   0;   0;eor
     4271;19520618;   5;   7.8;   1;   0;eor
     4271;19520619;   5;   0.3;   1;   0;eor
     4271;19520620;   5;   2.2;   1;   0;eor
     4271;19520621;   5;   0.4;   1;   0;eor
     4271;19520622;   5;  12.1;   1;   0;eor
     4271;19520623;   5;   2.3;   1;   0;eor
     4271;19520624;   5;   0.0;   1;   0;eor
     4271;19520625;   5;  15.6;   1;   0;eor
     4271;19520626;   5;   0.0;   0;   0;eor
     4271;19520627;   5;   0.0;   0;   0;eor
     4271;19520628;   5;   0.0;   0;   0;eor
     4271;19520629;   5;   0.0;   0;   0;eor
     4271;19520630;   5;   0.0;   0;   0;eor
     4271;19520701;   5;   0.0;   0;   0;eor
     4271;19520702;   5;   0.0;   0;   0;eor
     4271;19520703;   5;   1.5;   1;   0;eor
     4271;19520704;   5;   0.5;   1;   0;eor
     4271;19520705;   5;   0.0;   0;   0;eor
     4271;19520706;   5;   0.0;   0;   0;eor
     4271;19520707;   5;   0.0;   0;   0;eor
     4271;19520708;   5;   0.0;   0;   0;eor
     4271;19520709;   5;   0.0;   0;   0;eor
